id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
5201802,-1,-1,-1,,,0,28,1,,,,1,,1029193|1028596|1011185|1004242|1159005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201802,1,,,,,,,,,
65202502,-1,-1,-1,,,0,28,1,,,,1,,1029194|1028597|1011186|1004243|1159006,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201802,2,,,,,,,,,
65202512,-1,-1,-1,,,0,28,1,,,,1,,1029195|1028598|1011187|1004244|1159007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201802,3,,,,,,,,,
75201802,-1,-1,-1,,,0,28,1,,,,1,,1029195|1028598|1011187|1004244|1159007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201802,3,,,,,,,,,
5201803,-1,-1,-1,,,0,28,1,,,,1,,1064324,,,,,1733,1730#1781|1782,,,,,,,,,,,,,,,,,skill_icon_5201803,1,,,,,,,,,
65202503,-1,-1,-1,,,0,28,1,,,,1,,1064325,,,,,1733,1730#1781|1782,,,,,,,,,,,,,,,,,skill_icon_5201803,2,,,,,,,,,
65202513,-1,-1,-1,,,0,28,1,,,,1,,1064326,,,,,1733,1730#1781|1782,,,,,,,,,,,,,,,,,skill_icon_5201803,3,,,,,,,,,
75201803,-1,-1,-1,,,0,28,1,,,,1,,1064326,,,,,1733,1730#1781|1782,,,,,,,,,,,,,,,,,skill_icon_5201803,3,,,,,,,,,
5201804,-1,-1,-1,,,0,127,1,,,,46,1,1207010|1472001|1468011,,,,,,1728|1729,,14,,1210034|1472001,,,,,,,,,,,,,skill_icon_5201804,1,,,,,,,,,
65202504,-1,-1,-1,,,0,127,1,,,,46,1,1207011|1472001|1468012,,,,,,1728|1729,,14,,1210035|1472001,,,,,,,,,,,,,skill_icon_5201804,2,,,,,,,,,
65202514,-1,-1,-1,,,0,127,1,,,,46,1,1207012|1472001|1468013,,,,,,1728|1729,,14,,1210036|1472001,,,,,,,,,,,,,skill_icon_5201804,3,,,,,,,,,
75201804,-1,-1,-1,,,0,127,1,,,,46,1,1207012|1472001|1468013,,,,,,1728|1729,,14,,1210036|1472001,,,,,,,,,,,,,skill_icon_5201804,3,,,,,,,,,
752018011,-1,-1,-1,,1,752018111|752018112,3,0,,,,46,3,1019963|1468003,,,,,,1731|1732#1783,,,,,,,,,,,,,,,,,skill_icon_5201801,1,1170,,,,1,1#1,,,
752018111,-1,-1,,,,0,143,0,,,,1,,1471001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018112,-1,-1,,,,0,155,0,,,,18,1,1207007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018012,-1,-1,-1,,1,752018212|752018213,3,0,,,,46,3,1019964|1468003,,,,,,1731|1732#1783,,,,,,,,,,,,,,,,,skill_icon_5201801,2,1170,,,,1,1#1,,,
752018212,-1,-1,,,,0,143,0,,,,1,,1471001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018213,-1,-1,,,,0,155,0,,,,18,1,1207007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018013,-1,-1,-1,,1,752018313|752018314,3,0,,,,46,3,1019965|1468003,,,,,,1731|1732#1783,,,,,,,,,,,,,,,,,skill_icon_5201801,3,1170,,,,1,1#1,,,
752018313,-1,-1,,,,0,143,0,,,,1,,1471001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018314,-1,-1,,,,0,155,0,,,,18,1,1207008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018014,-1,-1,-1,,1,752018414|752018415,3,0,,,,46,3,1019966|1468003,,,,,,1731|1732#1783,,,,,,,,,,,,,,,,,skill_icon_5201801,4,1170,,,,1,1#1,,,
752018414,-1,-1,,,,0,143,0,,,,1,,1471001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018415,-1,-1,,,,0,155,0,,,,18,1,1207008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018015,-1,-1,-1,,1,752018515|752018516,3,0,,,,46,3,1019967|1468003,,,,,,1731|1732#1783,,,,,,,,,,,,,,,,,skill_icon_5201801,5,1170,,,,1,1#1,,,
752018515,-1,-1,,,,0,143,0,,,,1,,1471001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018516,-1,-1,,,,0,155,0,,,,18,1,1207009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752018021,-1,-1,-1,,1,0,28,1,,,,1,,1029195|1028598|1011187|1004245|1159007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201802,1,,,,,,,,,
752018022,-1,-1,-1,,1,0,28,1,,,,1,,1029195|1028598|1011187|1004246|1159007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201802,2,,,,,,,,,
752018023,-1,-1,-1,,1,0,28,1,,,,1,,1029195|1028598|1011187|1004247|1159007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201802,3,,,,,,,,,
752018024,-1,-1,-1,,1,0,28,1,,,,1,,1029195|1028598|1011187|1004248|1159007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201802,4,,,,,,,,,
752018025,-1,-1,-1,,1,0,28,1,,,,1,,1029196|1028599|1011187|1004249|1159007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201802,5,,,,,,,,,
752018031,-1,-1,-1,,1,0,28,1,,,,1,,1064327,,,,,1733,1730#1781|1782,,,,,,,,,,,,,,,,,skill_icon_5201803,1,,,,,,,,,
752018032,-1,-1,-1,,1,0,28,1,,,,1,,1064328,,,,,1733,1730#1781|1782,,,,,,,,,,,,,,,,,skill_icon_5201803,2,,,,,,,,,
752018033,-1,-1,-1,,1,0,28,1,,,,1,,1064329,,,,,1733,1730#1781|1782,,,,,,,,,,,,,,,,,skill_icon_5201803,3,,,,,,,,,
752018034,-1,-1,-1,,1,0,28,1,,,,1,,1064330,,,,,1733,1730#1781|1782,,,,,,,,,,,,,,,,,skill_icon_5201803,4,,,,,,,,,
752018035,-1,-1,-1,,1,0,28,1,,,,1,,1064331,,,,,1733,1730#1781|1782,,,,,,,,,,,,,,,,,skill_icon_5201803,5,,,,,,,,,
752018041,-1,-1,-1,,1,0,127,1,,,,18,1,1207013|1472001|1468013,,,,,,1728|1729,,14,,1210037|1472001|1468013,,,,,,,,,,,,,skill_icon_5201804,1,,,,,,,,,
752018042,-1,-1,-1,,1,0,127,1,,,,18,1,1207014|1472001|1468013,,,,,,1728|1729,,14,,1210038|1472001|1468013,,,,,,,,,,,,,skill_icon_5201804,2,,,,,,,,,
752018043,-1,-1,-1,,1,0,127,1,,,,18,1,1207015|1472001|1468013,,,,,,1728|1729,,14,,1210039|1472001|1468013,,,,,,,,,,,,,skill_icon_5201804,3,,,,,,,,,
752018044,-1,-1,-1,,1,0,127,1,,,,18,1,1207016|1472001|1468013,,,,,,1728|1729,,14,,1210040|1472001|1468013,,,,,,,,,,,,,skill_icon_5201804,4,,,,,,,,,
752018045,-1,-1,-1,,1,0,127,1,,,,18,1,1207017|1472001|1468014,,,,,,1728|1729,,14,,1210041|1472001|1468014,,,,,,,,,,,,,skill_icon_5201804,5,,,,,,,,,
5101700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,#1810,1757#1806|1807#1816|1817,,,,,,,,,,,,,,,,,,,1171,,,,1,,,,
65102400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,#1810,1769#1806|1807#1816|1817,,,,,,,,,,,,,,,,,,,1171,,,,1,,,,
75101700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,#1810,1772#1806|1807#1816|1817,,,,,,,,,,,,,,,,,,,1171,,,,1,,,,
5101701,-1,-1,-1,-1,,0,3,0,,,,18,3,10190001|1028604|1473001|1473001,,,,,,1758|1759|1760#1808|1809#1818|1819,,111,,10190009,,,,112,,1210042,,,,,,,skill_icon_5101701,,1172,,,,,#1#1,,,
65102401,-1,-1,-1,-1,,0,3,0,,,,18,3,10190002|1028605|1473002|1473002,,,,,,1770|1771|1760#1808|1809#1818|1819,,111,,10190010,,,,112,,1210043,,,,,,,skill_icon_5101701,,1172,,,,,#1#1,,,
75101701,-1,-1,-1,-1,,0,3,0,,,,18,3,10190003|1028606|1473003|1473003,,,,,,1773|1774|1760#1808|1809#1818|1819,,111,,10190011,,,,112,,1210044,,,,,,,skill_icon_5101701,,1172,,,,,#1#1,,,
5101702,-1,-1,-1,-1,,0,28,1,,,,1,,1029197|1028607|1007064|1011188|1004250,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101702,1,,,,,,,,,
65102402,-1,-1,-1,-1,,0,28,1,,,,1,,1029198|1028608|1007065|1011189|1004251,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101702,2,,,,,,,,,
65102412,-1,-1,-1,-1,,0,28,1,,,,1,,1029199|1028609|1007066|1011190|1004252,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101702,3,,,,,,,,,
75101702,-1,-1,-1,-1,,0,28,1,,,,1,,1029199|1028609|1007066|1011190|1004252,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101702,3,,,,,,,,,
5101703,-1,-1,-1,-1,,5101706,2,1,,,,1,,1474001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101703,1,,,,,,,,,
5101705,-1,-1,,,,0,13,1,,,,1,,1474001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101706,-1,-1,,,,0,43,1,,,,13,,1006056|1462008,,,,,,,,1,,1474009|1474009,,,,,,,,,,,,,,,,,,,,,,,
65102403,-1,-1,-1,-1,,65102406,2,1,,,,1,,1474002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101703,2,,,,,,,,,
65102405,-1,-1,,,,0,13,1,,,,1,,1474002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65102406,-1,-1,,,,0,43,1,,,,13,,1006057|1462009,,,,,,,,1,,1474010|1474010,,,,,,,,,,,,,,,,,,,,,,,
65102413,-1,-1,-1,-1,,65102416,2,1,,,,1,,1474003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101703,3,,,,,,,,,
65102415,-1,-1,,,,0,13,1,,,,1,,1474003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65102416,-1,-1,,,,0,43,1,,,,13,,1006058|1462010,,,,,,,,1,,1474011|1474011,,,,,,,,,,,,,,,,,,,,,,,
75101703,-1,-1,-1,-1,,75101706,2,1,,,,1,,1474003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101703,3,,,,,,,,,
75101705,-1,-1,,,,0,13,1,,,,1,,1474003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75101706,-1,-1,,,,0,43,1,,,,13,,1006058|1462010,,,,,,,,1,,1474011|1474011,,,,,,,,,,,,,,,,,,,,,,,
5101704,-1,-1,-1,-1,,5101707,4,1,,,1,23,,10190017,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_5101704,1,,,,,,,,,
5101707,-1,-1,,,,0,156,1,,,1,18,2,10190025|1473005,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65102404,-1,-1,-1,-1,,65102407,4,1,,,1,23,,10190018,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_5101704,2,,,,,,,,,
65102407,-1,-1,,,,0,156,1,,,1,18,2,10190026|1473006,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65102414,-1,-1,-1,-1,,65102417,4,1,,,1,23,,10190019,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_5101704,3,,,,,,,,,
65102417,-1,-1,,,,0,156,1,,,1,18,2,10190027|1473007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75101704,-1,-1,-1,-1,,75101707,4,1,,,1,23,,10190019,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_5101704,3,,,,,,,,,
75101707,-1,-1,,,,0,156,1,,,1,18,2,10190027|1473007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017011,-1,-1,-1,-1,1,0,3,0,,,,18,3,10190004|1028606|1473003|1473003,,,,,,1773|1774|1760#1808|1809#1818|1819,,111,,10190012,,,,112,,1210044,,,,,,,skill_icon_5101701,1,1172,,,,,#1#1,,,
751017012,-1,-1,-1,-1,1,0,3,0,,,,18,3,10190005|1028606|1473003|1473003,,,,,,1773|1774|1760#1808|1809#1818|1819,,111,,10190013,,,,112,,1210044,,,,,,,skill_icon_5101701,2,1172,,,,,#1#1,,,
751017013,-1,-1,-1,-1,1,0,3,0,,,,18,3,10190006|1028606|1473003|1473003,,,,,,1773|1774|1760#1808|1809#1818|1819,,111,,10190014,,,,112,,1210044,,,,,,,skill_icon_5101701,3,1172,,,,,#1#1,,,
751017014,-1,-1,-1,-1,1,0,3,0,,,,18,3,10190007|1028606|1473003|1473003,,,,,,1773|1774|1760#1808|1809#1818|1819,,111,,10190015,,,,112,,1210044,,,,,,,skill_icon_5101701,4,1172,,,,,#1#1,,,
751017015,-1,-1,-1,-1,1,0,3,0,,,,18,3,10190008|1028606|1473004|1473004,,,,,,1773|1774|1760#1808|1809#1818|1819,,111,,10190016,,,,112,,1210044,,,,,,,skill_icon_5101701,5,1172,,,,,#1#1,,,
751017021,-1,-1,-1,-1,1,0,28,1,,,,1,,1029199|1028609|1007066|1011190|1004253,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101702,1,,,,,,,,,
751017022,-1,-1,-1,-1,1,0,28,1,,,,1,,1029199|1028609|1007066|1011190|1004254,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101702,2,,,,,,,,,
751017023,-1,-1,-1,-1,1,0,28,1,,,,1,,1029199|1028609|1007066|1011190|1004255,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101702,3,,,,,,,,,
751017024,-1,-1,-1,-1,1,0,28,1,,,,1,,1029199|1028609|1007066|1011190|1004256,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101702,4,,,,,,,,,
751017025,-1,-1,-1,-1,1,0,28,1,,,,1,,1029200|1028610|1007066|1011190|1004257,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101702,5,,,,,,,,,
751017031,-1,-1,-1,-1,1,751017132,2,1,,,,1,,1474004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101703,1,,,,,,,,,
751017131,-1,-1,,,0,0,13,1,,,,1,,1474004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017132,-1,-1,,,0,0,43,1,,,,13,,1006058|1462010,,,,,,,,1,,1474011|1474011,,,,,,,,,,,,,,,,,,,,,,,
751017032,-1,-1,-1,-1,1,751017233,2,1,,,,1,,1474005,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101703,2,,,,,,,,,
751017232,-1,-1,,,0,0,13,1,,,,1,,1474005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017233,-1,-1,,,0,0,43,1,,,,13,,1006058|1462010,,,,,,,,1,,1474011|1474011,,,,,,,,,,,,,,,,,,,,,,,
751017033,-1,-1,-1,-1,1,751017334,2,1,,,,1,,1474006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101703,3,,,,,,,,,
751017333,-1,-1,,,0,0,13,1,,,,1,,1474006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017334,-1,-1,,,0,0,43,1,,,,13,,1006058|1462010,,,,,,,,1,,1474012|1474012,,,,,,,,,,,,,,,,,,,,,,,
751017034,-1,-1,-1,-1,1,751017435,2,1,,,,1,,1474007,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101703,4,,,,,,,,,
751017434,-1,-1,,,0,0,13,1,,,,1,,1474007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017435,-1,-1,,,0,0,43,1,,,,13,,1006058|1462010,,,,,,,,1,,1474012|1474012,,,,,,,,,,,,,,,,,,,,,,,
751017035,-1,-1,-1,-1,1,751017536,2,1,,,,1,,1474008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101703,5,,,,,,,,,
751017535,-1,-1,,,0,0,13,1,,,,1,,1474008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017536,-1,-1,,,0,0,43,1,,,,13,,1006058|1462010,,,,,,,,1,,1474013|1474013,,,,,,,,,,,,,,,,,,,,,,,
751017041,-1,-1,-1,-1,1,751017141,4,1,,,1,23,,10190020,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_5101704,1,,,,,,,,,
751017141,-1,-1,,,0,0,156,1,,,1,18,2,10190028|1473007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017042,-1,-1,-1,-1,1,751017242,4,1,,,1,23,,10190021,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_5101704,2,,,,,,,,,
751017242,-1,-1,,,0,0,156,1,,,1,18,2,10190029|1473007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017043,-1,-1,-1,-1,1,751017343,4,1,,,1,23,,10190022,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_5101704,3,,,,,,,,,
751017343,-1,-1,,,0,0,156,1,,,1,18,2,10190030|1473007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017044,-1,-1,-1,-1,1,751017444,4,1,,,1,23,,10190023,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_5101704,4,,,,,,,,,
751017444,-1,-1,,,0,0,156,1,,,1,18,2,10190031|1473007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751017045,-1,-1,-1,-1,1,751017545,4,1,,,1,23,,10190024,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_5101704,5,,,,,,,,,
751017545,-1,-1,,,0,0,156,1,,,1,18,2,10190032|1473008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674901,-1,-1,-1,-1,,0,28,1,1,,,1,,1499001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675001,-1,-1,-1,-1,,0,28,1,1,,,1,,1499002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675101,-1,-1,-1,-1,,0,28,1,1,,,1,,1499003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675201,-1,-1,-1,-1,,0,28,1,1,,,1,,1499004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675301,-1,-1,-1,-1,,0,28,1,1,,,1,,1499005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675401,-1,-1,-1,-1,,0,28,1,1,,,1,,1499006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754101,-1,-1,-1,-1,,0,160,1,1,,,18,1,1498001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754201,-1,-1,-1,-1,,0,160,1,1,,,18,1,1498002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754301,-1,-1,-1,-1,,0,160,1,1,,,18,1,1498003,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,1794,1795,,,,,,,,,,,,,,,,,,,1173,,,,1,,,,
65302500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,1794,1795,,,,,,,,,,,,,,,,,,,1173,,,,1,,,,
75301800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,1794,1795,,,,,,,,,,,,,,,,,,,1173,,,,1,,,,
566,-1,-1,-1,-1,,0,1,1,,,,18,2,1185046|1015178,,,,,1794,1795,,6,,1508001,,,,,,,,,,,,,,,1173,,,,,,,,
567,-1,-1,-1,-1,,0,1,1,,,,18,2,1185047|1015178,,,,,1794,1795,,6,,1508002,,,,,,,,,,,,,,,1173,,,,,,,,
568,-1,-1,-1,-1,,0,1,1,,,,18,2,1185048|1015178,,,,,1794,1795,,6,,1508003,,,,,,,,,,,,,,,1173,,,,,,,,
569,-1,-1,-1,-1,,0,1,1,,,,18,2,1185048|1015179,,,,,1794,1795,,6,,1508003,,,,,,,,,,,,,,,1173,,,,,,,,
570,-1,-1,-1,-1,,0,1,1,,,,18,2,1185048|1015180,,,,,1794,1795,,6,,1508003,,,,,,,,,,,,,,,1173,,,,,,,,
571,-1,-1,-1,-1,,0,1,1,,,,18,2,1185048|1015181,,,,,1794,1795,,6,,1508003,,,,,,,,,,,,,,,1173,,,,,,,,
572,-1,-1,-1,-1,,0,1,1,,,,18,2,1185048|1015182,,,,,1794,1795,,6,,1508003,,,,,,,,,,,,,,,1173,,,,,,,,
573,-1,-1,-1,-1,,0,1,1,,,,18,2,1185048|1015183,,,,,1794,1795,,6,,1508004,,,,,,,,,,,,,,,1173,,,,,,,,
5301801,-1,-1,-1,-1,,0,3,0,,,,13,,10190033|1015172,,,,,,1796|1797,,18,1,1185046|1015177,,,,,,,,,,,,,skill_icon_5301801,,1174,,,,,1,,,
65302501,-1,-1,-1,-1,,0,3,0,,,,13,,10190034|1015173,,,,,,1796|1797,,18,1,1185047|1015177,,,,,,,,,,,,,skill_icon_5301801,,1174,,,,,1,,,
75301801,-1,-1,-1,-1,,0,3,0,,,,13,,10190035|1015174,,,,,,1796|1797,,18,1,1185048|1015177,,,,,,,,,,,,,skill_icon_5301801,,1174,,,,,1,,,
5301802,-1,-1,-1,-1,,0,28,1,,,,1,,1029204|1028616|1011194|1004258,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301802,1,,,,,,,,,
65302502,-1,-1,-1,-1,,0,28,1,,,,1,,1029205|1028617|1011195|1004259,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301802,2,,,,,,,,,
65302512,-1,-1,-1,-1,,0,28,1,,,,1,,1029206|1028618|1011196|1004260,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301802,3,,,,,,,,,
75301802,-1,-1,-1,-1,,0,28,1,,,,1,,1029206|1028618|1011196|1004260,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301802,3,,,,,,,,,
5301803,-1,-1,-1,-1,,5301805,28,1,,,,1,,1064332,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301803,1,,,,,,,,,
5301805,-1,-1,-1,-1,,0,162,1,,,,1,,1491004|1023119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302503,-1,-1,-1,-1,,65302505,28,1,,,,1,,1064333,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301803,2,,,,,,,,,
65302505,-1,-1,-1,-1,,0,162,1,,,,1,,1491005|1023119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302513,-1,-1,-1,-1,,65302515,28,1,,,,1,,1064334,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301803,3,,,,,,,,,
65302515,-1,-1,-1,-1,,0,162,1,,,,1,,1491006|1023119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75301803,-1,-1,-1,-1,,75301805,28,1,,,,1,,1064334,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301803,3,,,,,,,,,
75301805,-1,-1,-1,-1,,0,162,1,,,,1,,1491006|1023119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301804,-1,-1,-1,-1,,5301806,35,1,,,,2,,1508001|1508001,,,,,,,,6,,1508001,,,,,,,,,,,,,skill_icon_5301804,1,,,,,,,,,
5301806,-1,-1,-1,-1,,0,10,1,,,,1,,1023127|1509001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302504,-1,-1,-1,-1,,65302506,35,1,,,,2,,1508002|1508002,,,,,,,,6,,1508002,,,,,,,,,,,,,skill_icon_5301804,2,,,,,,,,,
65302506,-1,-1,-1,-1,,0,10,1,,,,1,,1023128|1509001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302514,-1,-1,-1,-1,,65302516,35,1,,,,2,,1508003|1508003,,,,,,,,6,,1508003,,,,,,,,,,,,,skill_icon_5301804,3,,,,,,,,,
65302516,-1,-1,-1,-1,,0,10,1,,,,1,,1023120|1509001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75301804,-1,-1,-1,-1,,75301806,35,1,,,,2,,1508003|1508003,,,,,,,,6,,1508003,,,,,,,,,,,,,skill_icon_5301804,3,,,,,,,,,
75301806,-1,-1,-1,-1,,0,10,1,,,,1,,1023120|1509001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753018011,-1,-1,-1,-1,1,0,3,0,,,,13,,10190036|1015174,,,,,,1796|1797,,18,1,1185048|1015177,,,,,,,,,,,,,skill_icon_5301801,1,1174,,,,,1,,,
753018012,-1,-1,-1,-1,1,0,3,0,,,,13,,10190037|1015174,,,,,,1796|1797,,18,1,1185048|1015177,,,,,,,,,,,,,skill_icon_5301801,2,1174,,,,,1,,,
753018013,-1,-1,-1,-1,1,0,3,0,,,,13,,10190038|1015175,,,,,,1796|1797,,18,1,1185048|1015177,,,,,,,,,,,,,skill_icon_5301801,3,1174,,,,,1,,,
753018014,-1,-1,-1,-1,1,0,3,0,,,,13,,10190039|1015175,,,,,,1796|1797,,18,1,1185048|1015177,,,,,,,,,,,,,skill_icon_5301801,4,1174,,,,,1,,,
753018015,-1,-1,-1,-1,1,0,3,0,,,,13,,10190040|1015176,,,,,,1796|1797,,18,1,1185048|1015177,,,,,,,,,,,,,skill_icon_5301801,5,1174,,,,,1,,,
753018021,-1,-1,-1,-1,1,0,28,1,,,,1,,1029206|1028618|1011196|1004261,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301802,1,,,,,,,,,
753018022,-1,-1,-1,-1,1,0,28,1,,,,1,,1029206|1028618|1011196|1004262,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301802,2,,,,,,,,,
753018023,-1,-1,-1,-1,1,0,28,1,,,,1,,1029206|1028618|1011196|1004263,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301802,3,,,,,,,,,
753018024,-1,-1,-1,-1,1,0,28,1,,,,1,,1029206|1028618|1011196|1004264,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301802,4,,,,,,,,,
753018025,-1,-1,-1,-1,1,0,28,1,,,,1,,1029207|1028619|1011196|1004265,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301802,5,,,,,,,,,
753018031,-1,-1,-1,-1,1,753018131,28,1,,,,1,,1064335,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301803,1,,,,,,,,,
753018131,-1,-1,-1,-1,,0,162,1,,,,1,,1491006|1023119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753018032,-1,-1,-1,-1,1,753018232,28,1,,,,1,,1064336,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301803,2,,,,,,,,,
753018232,-1,-1,-1,-1,,0,162,1,,,,1,,1491006|1023119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753018033,-1,-1,-1,-1,1,753018333,28,1,,,,1,,1064337,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301803,3,,,,,,,,,
753018333,-1,-1,-1,-1,,0,162,1,,,,1,,1491006|1023119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
